query,Review URL,Extracted Vendor,Number of Reviews,Average Stars,Total 2 Star Reviews Percentage,Total 3 Star Reviews Percentage,Total 4 Star Reviews Percentage,Total 5 Star Reviews Percentage,Total 1 Star Reviews Percentage,Name,Number of Stars,Comment,Time,Owner Response,Owner Response Time,API URL
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Kibibe Bailey,4,"14 Hills is a good spot. Definitely somewhere worthy of date spot or even a casual meeting, which is what I saw there.I went on a Friday afternoon, it was quite busy as I'm guessing it's more work people that finished their working week that filled the place. I'd like to come back here in the evening and maybe more earlier on in the week when it may be a bit quieter.Price points are decent and food is well made and presented.Service was okay. Waiters weren't the most cheerful and smiley to be honest, but maybe, it's been a long week for them.🤷🏾‍♀️Also, prepare to have your bag searched airport conveyerbelt style. Very unexpected, but it is what is I guess.",2022-02-05 19:35:02,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Kathy B,4,"Discovered this by accident but the 14 Hills was great experience, I went for my sister's birthday and she really liked it. The scenery was good, gave (Kew Gardens look/inspiration). The food was really nice, my favourite part was the main course I ordered a cod fish with beans, which was very tasty. My only critique will be the dessert, I wasn't a fan of the mango tarte and jasmine ice cream twist but I wanted to try something new. The upside is the drinks and the service were simply great.",2022-03-30 22:24:14,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Charlotte Fong,5,"Great views of the city. Above the restaurant is a public viewing deck.Large selection of cocktails, good portion sizes and very attentive staff. Will definitely be back!",2022-01-16 20:24:06,"Dear Mrs Fong,Thank you for your feedback.We are really happy to hear that you enjoyed your time with us.We hope to welcome you soon at 14 Hills.Kind regardsMartina",2022-01-18 21:28:25,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Charisma Mitra,3,"I’ve heard so much about 14 Hills, the views, the cocktails, the food... I’ve been so excited to try it out!Sadly from the moment I got there I wasn’t overly impressed with the staff, the front of house staff ignored me for about 5 minutes, when they finally acknowledged me, they carried on with a separate conversation, which was a bit frustrating.We got seated and again there was a long delay before a server came over to greet us etc. This set the tone for the whole evening, everything about the service was very brash and slow. I asked for a blanket as I saw them being handed out to all the women and was told there were none left, yet 2 minutes later I saw another women being handed a blanket. I asked if we could be moved to near a heater IF one became available and the server angrily said ‘we have none available’ gesturing to the whole dining area. I calmly reiterated my point, and he said yes whilst storming off (he did not let me know when a table came up and I had to be asked to be moved). No one asked us how our starters or mains were, and I had to ask to have our mains cleared (after they were sat for over half an hour) AND to order dessert. Honestly I was so disappointed with the service, however the only saving grace was the food and beverage!The food was lovely, the prawns and the Halibut were cooked to perfection and the balance of flavours were amazing. The cocktails were great too and the bar staff were so friendly and help when choosing a cocktail based on your flavour preference.The views and the decor are incredible and well worth a visit to the top.If the service up their game, this would be an absolutely incredible restaurant!",2021-08-19 02:20:25,"Dear Charisma,Thank you for your recent visit and for your time taking to write this review;We are sorry to hear about the lack of service you have received, however we are so pleased you did enjoy the food and drinks!Would you be able please to email us at hello@14hills.co.uk so we can investigate this matter further?Thank you kindlyMartyna",2021-08-19 17:02:08,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Mattia Baldissin,5,"My dining experience at 14 Hills has been simply unforgettable. Not only has the decor of the restaurant transported me into an idyllic and  beautiful world, with luscious plants adorning the elegant restaurant everywhere, but also the service provided has been exceptional! I want to take the opportunity to thank profusely the waiting staff, from the manager Stefano, who has been simply exquisite and went above and beyond with his service, to the waiter Grober, with his infectious smile, and the delightful receptionist, who has been very smiling and kind and offered me a lovely table with a view of the Thames. In addition, the food was delicious, from starters to mains, from cocktails to wine, everything pleased my palate and made my experience even better. I went to celebrate my 40th birthday with a friend and  I did feel cocooned, spoilt and very special. I was blissfully happy and couldn’t have started my 40ites in any better way. Thank you so much 14 Hills, I will highly recommend you to everyone I know!",2022-06-24 10:04:56,None,None,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Edward Buttery,5,"Used the private dining room, large table so best suited for 15+ groups. Food, wine, and service we're all excellent. The view is great. A very nice alternative to all the restaurants at the top of the towers",2021-12-16 08:32:48,"Dear Mr Buttery,Thank you kindly for your wonderful feedback! We are super pleased to hear that you had a wonderful time with us and very much looking forward to welcoming you back soon!best wishes14 Hills team",2021-12-18 15:14:48,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Paola Cops,5,"Brunch at the top of the hills. Amazing view of London. You are very close to Tower Bridge,  the Shard and The Sky garden. The staff are polite and professional. Highly recommended If you want to live  a wonderful emotion.",2022-05-24 22:29:46,"Dear Paola,Thank you for the wonderful review and for taking the time to share your feedback with us. Our priority is customer service, and we are ecstatic that we met that mark!Hope to see you soon.Martina",2022-05-24 17:39:24,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Marke Campbell,5,"I was pretty much captured and pleasantly surprised , all by the lovely souls that treated me for my birthday here and as to how lovely the staff were.This is a place to celebrate not just a birthday but for all of those good milestones in life ,the food was a blessing upon your palette. The very kind and courteous warm nature of the staff is what makes any establishment of this nature work well , with 14 Hills I can say that this was above the norm and appreciated immensely.Great music that does not overwhelm your conversation and at the same time blesses you with a good atmosphere, this pretty much is a lovely precursor to being able to enjoy the view after your meal on the very top of the building . Seeing the sun grace the sky across the city of London above the restaurant is one to remember , all of this in the midst of calm relaxed conversations all round .Thank you also to the lovely French Senegalese who was very attentive and displayed a huge bout of kindness within her role.Bless you  Mr M Campbell",2022-07-07 00:57:52,"Dear Mr Campbell,Thank you for taking the time to leave us a review and share your feedback. Our priority at 14 Hills is customer service, and we continuously work to create good experiences for our guests.Hope to see you soon.Kindest regards,Federica",2022-07-12 15:23:42,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Lao Karun,5,"We came for a birthday brunch and the experience was delightful!The first thing that hits you is the atmosphere. Words fail me (which is pretty bad considering this is a review after all) but the best I can give you is instagram-able! In fact I found a few parties doing just that, taking a few snaps.The staff are very good, friendly and attentive. The food tastes as good as it looks and they had a decent selection of drinks.My highlight was the French toast which as you can see was a decent size considering the main. Fluffy and we'll balanced with the apricot compote and honeycomb 🍯 😊I Highly recommend!",2021-09-23 16:52:09,"Dear Lao,Thank you for such a wonderful feedback! We are absolutely thrilled that you had such a fantastic time with us!We hope to be welcoming you back soon again at 14 Hills and prmose to save some of that amzing French toast for you :)Best wishes14 hills Team",2021-09-23 19:33:08,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Garth S,4,"Amazing views and the bar is really nice to sit have have a few drinks.Food is very good, went for brunch. Nice atmosphere and service.Tad pricey due to locations and views.",2021-12-19 12:37:32,"Dear Garth,Thank you kindly for your wonderful feedback!We are pleased you had a lovely brunch with us and we cannot wait to be welcoming you back soon!Have a lovely Christmas!Best wishesMartyna",2021-12-21 18:54:46,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Asheesh Gohil,5,"The food, the experience and especially the view all came together to make a memorable dinner date!Food is outrageously tasty and worth every penny. Can’t wait to try the rooftop garden which sadly was sealed off upon our visit. I initially booked for that reason but they made up for the disappointment with a great view, impeccable service and yummy food.",2021-08-18 18:47:48,"Dear Asheesh,Thank you for your recent visit 14 hills and for you wonderful feedback!We very much looking forward to welcoming you back any time soon at 14 Hills!Best wishesMartyna",2021-08-19 17:08:17,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,David,3,"Reasonably diverse menu for Sunday brunch, very attentive service, delicious and beautifully served cocktails. Definitely Instagram-friendly place in North London.Food wise still not that convincing for the price level.I’ve opted for the butternut risotto which was “ok” but still for the presentation of the place (and the price) I’d expect more exciting gastronomic experience.Service - 5/5Food - 3/5Ambience - 4/5",2021-12-05 18:14:29,"Dear David,Thank you kindly for your feedback; We are pleased to learn that that you enjoyed the service, cockatils and the ambience, however sorry to learn that the risotto dish was not to your liking;Your comments have been passed on to the team and will be looked into it accordingly!Best wishesMartyna",2021-12-07 18:21:41,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Mark Blount-Stonham,5,"We had our summer party here and it was excellent. There's a nice roof garden, fabulous cocktails and a lovely vibe.",2022-07-07 17:31:58,"Dear Mr Blount-Stonham,Thank you for the wonderful review and for taking the time to share your feedback with us. Our priority is customer service, and we are ecstatic that we met that mark!Kind guests like you make our job a pleasure.Hope to see you soon.Kindest regards,Federica",2022-07-12 15:22:30,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
14 Hills,"https://www.google.com/maps/place/14+Hills/@51.512273,-0.0829945,17z/data=!3m1!4b1!4m5!3m4!1s0x4876050f6e3ee4c7:0xc805c661e3e7ddfe!8m2!3d51.512273!4d-0.0808058",14 Hills,794,4.3,49,38,65,154,488,Bozz AS,4,"Our experience at 14 Hills on the whole was a good one. Reservation was handled correctly, table was ready when we arrived. Service and attention was good. As for food the salad was disappointing as it was nothing special considering the cost for it. The fish dish was very good, tasty and well presented. One thing that could be improved is making sure both the plates and food arrives hot, ours was luke warm. The one major minus for this place is the level of sound. The music being played all thru the evening without a break had a decibel reading of 75 to almost 90 decibels. This made conversation across the table very difficult if not impossible furthermore continuous noise at this level is harmful to all ears so a warning to all especially for those with sensitive ears.",2021-11-07 23:26:53,"Dear Bozz,Thank you kindly for your honest feedback;We are sorry to hear that the salad wasn't to your liking and you found he music being too loud;We do take our guests feedback very seriously and this helps us very much to improve our food and standards of service moving forwardThank you once againbest wishes14 Hills team",2021-11-09 22:53:51,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=uk&pb=!1m2!1y5221366381814932679!2y14413144306206891518!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1sRCHbYv3YN46G9u8P-c6JkAY!7e81
